filename,chromosome,window_pos_1,window_pos_2,sk_allel_avg_watterson_theta,exp_pi,sk_allel_tajima_d,sk_allel_no_sites
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_8800,1,1,10000,0.0508416320300067,0.04,-2.00828696983086,8800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_8900,1,1,10000,0.0513631837263632,0.04,-2.02336483654028,8900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9000,1,1,10000,0.0518847354227196,0.04,-1.98669161606423,9000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_900,1,1,10000,0.00554390136497414,0.04,-2.04320538546719,900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9100,1,1,10000,0.0528312551679591,0.04,-2.01520288142247,9100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9200,1,1,10000,0.05308237265139,0.04,-2.01352445311174,9200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9300,1,1,10000,0.053816408372188,0.04,-1.99290091820559,9300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9400,1,1,10000,0.0542800098800604,0.04,-2.01882194162219,9400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9500,1,1,10000,0.0546856611994487,0.04,-2.00174781393781,9500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9600,1,1,10000,0.0554196969202467,0.04,-1.99394762179988,9600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9700,1,1,10000,0.0557480813216563,0.04,-2.00856769295372,9700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9800,1,1,10000,0.056501433771949,0.04,-2.0119797763624,9800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar.missing_9900,1,1,10000,0.0570616189272948,0.04,-1.99930060131118,9900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.01,1,1,10000,0.0572161527632522,0.04,-1.99890141724235,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.02,1,1,10000,0.0567911847143692,0.04,-1.98864337867947,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.03,1,1,10000,0.0562889497475074,0.04,-1.97422681617665,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.04,1,1,10000,0.0563468999359915,0.04,-1.97266414205672,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.05,1,1,10000,0.0558639816986244,0.04,-1.96124491145073,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.06,1,1,10000,0.0553037965432786,0.04,-1.94719104588992,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.07,1,1,10000,0.0552844798137839,0.04,-1.94655532578214,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.08,1,1,10000,0.0542800098800604,0.04,-1.92399807177362,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.09,1,1,10000,0.0540482091261242,0.04,-1.91638981290097,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.1,1,1,10000,0.053816408372188,0.04,-1.90550772661673,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.11,1,1,10000,0.0529278388154325,0.04,-1.88537263910145,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.12,1,1,10000,0.052715354790991,0.04,-1.88065110469933,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.13,1,1,10000,0.0527926217089697,0.04,-1.88139725107517,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.14,1,1,10000,0.0516722513982781,0.04,-1.84755991560937,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.15,1,1,10000,0.0518654186932249,0.04,-1.85104531584111,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.16,1,1,10000,0.0513631837263632,0.04,-1.84215488061573,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.17,1,1,10000,0.0509575324069748,0.04,-1.82609600767558,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.18,1,1,10000,0.0509254555563327,0.04,-1.82589939875208,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.19,1,1,10000,0.0500496461207247,0.04,-1.79202499437319,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.2,1,1,10000,0.049800673978927,0.04,-1.78881468961271,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.21,1,1,10000,0.0494516038342149,0.04,-1.79345359950071,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.22,1,1,10000,0.0490670174720461,0.04,-1.76570190094777,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.23,1,1,10000,0.048911249162611,0.04,-1.76299269561135,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.24,1,1,10000,0.0485997125437409,0.04,-1.74736963004877,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.25,1,1,10000,0.0480407062532776,0.04,-1.7179274689928,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.26,1,1,10000,0.0472367398361841,0.04,-1.7041761608858,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.27,1,1,10000,0.0471389128813047,0.04,-1.70281491567794,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.28,1,1,10000,0.0466305712243516,0.04,-1.69760266181847,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.29,1,1,10000,0.0465339998625562,0.04,-1.68222072538351,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.3,1,1,10000,0.0469070572454205,0.04,-1.68104460672443,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.31,1,1,10000,0.0458664234932199,0.04,-1.66419905566835,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.32,1,1,10000,0.0451197298649501,0.04,-1.6388504605169,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.33,1,1,10000,0.0446070056619393,0.04,-1.62088122947904,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.34,1,1,10000,0.0439562403273487,0.04,-1.59402592200653,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.35,1,1,10000,0.044291655274918,0.04,-1.61114290360986,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.36,1,1,10000,0.0448735218392548,0.04,-1.61313443850273,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.37,1,1,10000,0.0430437240216444,0.04,-1.56061611739548,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.38,1,1,10000,0.0438586439617373,0.04,-1.57423995806434,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.39,1,1,10000,0.0435863307526187,0.04,-1.56865965578312,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.4,1,1,10000,0.0426447704219614,0.04,-1.52939077730351,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.41,1,1,10000,0.0421467822140001,0.04,-1.51614721109231,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.42,1,1,10000,0.0424866756189518,0.04,-1.52367307650287,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.43,1,1,10000,0.0415082217256133,0.04,-1.49482684951405,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.44,1,1,10000,0.0414479484123622,0.04,-1.48936680723651,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.45,1,1,10000,0.0413638477469305,0.04,-1.475114030418,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.46,1,1,10000,0.0404443509091054,0.04,-1.43488243015946,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.47,1,1,10000,0.0392530295393414,0.04,-1.36832129336492,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.48,1,1,10000,0.0399431071471831,0.04,-1.40915245948423,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.49,1,1,10000,0.0389688850216421,0.04,-1.37644130379445,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.5,1,1,10000,0.0386644406074105,0.04,-1.33393181535428,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.51,1,1,10000,0.0389727080237671,0.04,-1.35304046109703,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.52,1,1,10000,0.038120473283239,0.04,-1.33175656810502,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.53,1,1,10000,0.0375870328605456,0.04,-1.29879581103064,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.54,1,1,10000,0.0367690156328944,0.04,-1.24470708548307,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.55,1,1,10000,0.0360932965479549,0.04,-1.23534859175774,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.56,1,1,10000,0.0362947079501978,0.04,-1.23473484270723,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.57,1,1,10000,0.0351598535231024,0.04,-1.15244072681593,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.58,1,1,10000,0.0362506967473891,0.04,-1.21932016386533,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.59,1,1,10000,0.0350360512219647,0.04,-1.14187693993657,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.6,1,1,10000,0.0348197054346705,0.04,-1.14734018600883,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.61,1,1,10000,0.0340962468895432,0.04,-1.09808018886725,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.62,1,1,10000,0.0347519439451114,0.04,-1.09212038346168,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.63,1,1,10000,0.0335040043877398,0.04,-1.06112225434744,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.64,1,1,10000,0.0324545737231583,0.04,-1.00249103798195,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.65,1,1,10000,0.0327002467067208,0.04,-0.984020015481641,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.66,1,1,10000,0.0321564345944679,0.04,-0.917967506364301,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.67,1,1,10000,0.0326452106552653,0.04,-0.929968965665242,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.68,1,1,10000,0.0307007573402595,0.04,-0.852578234257486,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.69,1,1,10000,0.0309591264697793,0.04,-0.862052089777422,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.7,1,1,10000,0.0304148380297339,0.04,-0.848861405760997,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.71,1,1,10000,0.0303964296826075,0.04,-0.799249204968375,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.72,1,1,10000,0.0301550139955976,0.04,-0.750880601916313,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.73,1,1,10000,0.0286731150215888,0.04,-0.617018586357887,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.74,1,1,10000,0.0280211648662521,0.04,-0.588263325751962,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.75,1,1,10000,0.0287133211298807,0.04,-0.617318518238965,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.76,1,1,10000,0.0280562112909341,0.04,-0.543735361192663,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.77,1,1,10000,0.0269745260363439,0.04,-0.417970670928356,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.78,1,1,10000,0.0266468927714352,0.04,-0.421699149655305,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.79,1,1,10000,0.0252302121903306,0.04,-0.256474892310838,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.8,1,1,10000,0.025008484334592,0.04,-0.193018441149313,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.81,1,1,10000,0.025487185645409,0.04,-0.24341154195098,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.82,1,1,10000,0.0248523572206617,0.04,-0.218693392670247,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.83,1,1,10000,0.0237553094667459,0.04,0.00459344942808591,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.84,1,1,10000,0.0230174190925283,0.04,0.151721117300316,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.85,1,1,10000,0.0226704500287797,0.04,0.241624724646849,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.86,1,1,10000,0.0206907042139851,0.04,0.463899385132659,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.87,1,1,10000,0.0214645750272489,0.04,0.452859119886869,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.88,1,1,10000,0.0206861829340524,0.04,0.63726177207429,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.89,1,1,10000,0.0197412052587009,0.04,0.846159884950314,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.9,1,1,10000,0.0194548148823206,0.04,0.955607246957656,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.91,1,1,10000,0.0177329224158537,0.04,1.23364222039792,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.92,1,1,10000,0.0169794833761142,0.04,1.38808316596255,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.93,1,1,10000,0.0156939704391213,0.04,1.89755666916514,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.94,1,1,10000,0.0152224812864466,0.04,2.09342571547597,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.95,1,1,10000,0.012866961599078,0.04,2.9742555972263,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.96,1,1,10000,0.011049053657381,0.04,3.27867450905873,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.97,1,1,10000,0.00985563997956901,0.04,4.43542923986666,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.98,1,1,10000,0.00645786168372067,0.04,5.32886461084384,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.99,1,1,10000,0.00417154915098748,0.04,6.18454506326508,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=1,1,1,10000,NA,0.04,NA,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar,1,1,10000,0.0374165050312018,0.04,-0.685849735896513,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_10000,1,1,10000,0.0374165050312018,0.04,-0.685849735896513,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1000,1,1,10000,0.00424968048883035,0.04,-0.8652773126275,1000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_100,1,1,10000,0.000367017860398985,0.04,-0.638454199137566,100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1100,1,1,10000,0.00399856300539946,0.04,-0.949190164222611,1100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1200,1,1,10000,0.00475191545569212,0.04,-0.661057967538398,1200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1300,1,1,10000,0.00502234966861768,0.04,-0.562708898864734,1300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1400,1,1,10000,0.00542800098800604,0.04,-0.680467014584886,1400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1500,1,1,10000,0.00538936752901667,0.04,-0.720605077038166,1500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1600,1,1,10000,0.00589160249587844,0.04,-0.524579701709976,1600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1700,1,1,10000,0.00635520400375084,0.04,-0.507083540885511,1700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1800,1,1,10000,0.00662563821667641,0.04,-0.757003706294301,1800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_1900,1,1,10000,0.00687675570010729,0.04,-0.380317175639441,1900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2000,1,1,10000,0.00716650664252754,0.04,-0.76978382304096,2000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_200,1,1,10000,0.000772669179787336,0.04,-0.539446058572145,200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2100,1,1,10000,0.0084993609776607,0.04,-0.77723849240431,2100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2200,1,1,10000,0.00811302638776703,0.04,-0.814417549848181,2200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2300,1,1,10000,0.00840277733018728,0.04,-0.674395936900332,2300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2400,1,1,10000,0.00869252827260753,0.04,-0.832073522326406,2400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2500,1,1,10000,0.00992879896026727,0.04,-0.602850015526157,2500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2600,1,1,10000,0.00967768147683639,0.04,-0.670667814612513,2600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2700,1,1,10000,0.00944588072290018,0.04,-0.636363528322502,2700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2800,1,1,10000,0.0106628346810652,0.04,-0.610614925276463,2800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_2900,1,1,10000,0.0105083008451078,0.04,-0.805632760204427,2900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3000,1,1,10000,0.0108173685170227,0.04,-0.640493617479618,3000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_300,1,1,10000,0.00113968704018632,0.04,-0.527343711400304,300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3100,1,1,10000,0.011107119459443,0.04,-0.588115506187697,3100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3200,1,1,10000,0.0124979239830602,0.04,-0.73946567080041,3200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3300,1,1,10000,0.0118218384507462,0.04,-0.652389048291993,3300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3400,1,1,10000,0.0135023939167837,0.04,-0.760012298933945,3400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3500,1,1,10000,0.0129808422204272,0.04,-0.679556989848379,3500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3600,1,1,10000,0.0134637604577943,0.04,-0.686390361216062,3600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3700,1,1,10000,0.0135603441052677,0.04,-0.814675981289745,3700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3800,1,1,10000,0.014275063096571,0.04,-0.628257508462369,3800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_3900,1,1,10000,0.0144102802030338,0.04,-0.762526125430214,3900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4000,1,1,10000,0.0145261805800019,0.04,-0.604377610506586,4000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_400,1,1,10000,0.00166123873654277,0.04,-1.18245467615497,400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4100,1,1,10000,0.0152602163007999,0.04,-0.723237512385769,4100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4200,1,1,10000,0.0163033196935128,0.04,-0.642883808780611,4200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4300,1,1,10000,0.0156851843496829,0.04,-0.732360442217153,4300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4400,1,1,10000,0.01616810258705,0.04,-0.639038743259842,4400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4500,1,1,10000,0.0165158037179543,0.04,-0.741122275038267,4500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4600,1,1,10000,0.016902138307848,0.04,-0.689009334147132,4600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4700,1,1,10000,0.0176748074876353,0.04,-0.709819718084904,4700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4800,1,1,10000,0.018061142077529,0.04,-0.707130260412024,4800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_4900,1,1,10000,0.0174236900042044,0.04,-0.646472117921865,4900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_5000,1,1,10000,0.0191621956587259,0.04,-0.566494615571922,5000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_500,1,1,10000,0.00173850565452151,0.04,-0.851503160549566,500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_5100,1,1,10000,0.0190462952817578,0.04,-0.644387100480189,5100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_5200,1,1,10000,0.019587163707609,0.04,-0.712313184774732,5200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_5300,1,1,10000,0.0194326298716515,0.04,-0.625180304651755,5300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.missing_5400,1,1,10000,0.019645113896093,0.04,-0.821879768225355,5400
